GEOID,State,CountyName,Suffix,Len (meters)
19155,Iowa,Pottawattamie County,Walk,507.8644701
19155,Iowa,Pottawattamie County,Way,1924.079891
19157,Iowa,Poweshiek County,NA,49082.44433
19157,Iowa,Poweshiek County,Ave,780292.1177
19157,Iowa,Poweshiek County,Blvd,193.9930765
19157,Iowa,Poweshiek County,Cir,1380.746309
19157,Iowa,Poweshiek County,Co Hwy,177194.7074
19157,Iowa,Poweshiek County,Co Rd,116328.9728
19157,Iowa,Poweshiek County,Ct,1392.015338
19157,Iowa,Poweshiek County,Dr,38182.28958
19157,Iowa,Poweshiek County,Hwy,47525.97923
19157,Iowa,Poweshiek County,I-,77736.11934
19157,Iowa,Poweshiek County,Ln,6783.683143
19157,Iowa,Poweshiek County,Pl,587.0684093
19157,Iowa,Poweshiek County,Pt,69.32397827
19157,Iowa,Poweshiek County,Rd,271500.5766
19157,Iowa,Poweshiek County,Rte,517.2835969
19157,Iowa,Poweshiek County,St,941163.9035
19157,Iowa,Poweshiek County,State Hwy,102363.7951
19157,Iowa,Poweshiek County,US Hwy,84102.45622
19159,Iowa,Ringgold County,NA,884080.3248
19159,Iowa,Ringgold County,Ave,213747.9275
19159,Iowa,Ringgold County,Co Hwy,45004.62963
19159,Iowa,Ringgold County,Co Rd,397340.4164
19159,Iowa,Ringgold County,Dr,11864.77837
19159,Iowa,Ringgold County,Hwy,6638.389591
19159,Iowa,Ringgold County,Ln,3027.119802
19159,Iowa,Ringgold County,Pkwy,153.4651936
19159,Iowa,Ringgold County,Pl,151.1155653
19159,Iowa,Ringgold County,Rd,41132.33933
19159,Iowa,Ringgold County,St,356367.1826
19159,Iowa,Ringgold County,State Hwy,107320.5653
19159,Iowa,Ringgold County,Trl,2323.043341
19159,Iowa,Ringgold County,US Hwy,49224.84237
19159,Iowa,Ringgold County,Vw,103.0945094
19161,Iowa,Sac County,NA,122696.7139
19161,Iowa,Sac County,Aly,342.693394
19161,Iowa,Sac County,Ave,965285.0344
19161,Iowa,Sac County,Blvd,1257.333945
19161,Iowa,Sac County,Co Hwy,212196.4634
19161,Iowa,Sac County,Co Rd,136073.6177
19161,Iowa,Sac County,Ct,1067.1639
19161,Iowa,Sac County,Cutoff,281.5809491
19161,Iowa,Sac County,Dr,19877.99864
19161,Iowa,Sac County,Hwy,824.8091437
19161,Iowa,Sac County,Ln,12132.03039
19161,Iowa,Sac County,Rd,19720.6727
19161,Iowa,Sac County,St,1084909.155
19161,Iowa,Sac County,State Hwy,87100.22417
19161,Iowa,Sac County,Trl,6651.563955
19161,Iowa,Sac County,US Hwy,132912.836
19161,Iowa,Sac County,Way,143.0415882
19163,Iowa,Scott County,NA,1111631.94
19163,Iowa,Scott County,Ave,686588.1282
19163,Iowa,Scott County,Blvd,25349.97989
19163,Iowa,Scott County,Brg,1036.581832
19163,Iowa,Scott County,Cir,15792.93016
19163,Iowa,Scott County,Co Hwy,197.9898381
19163,Iowa,Scott County,Co Rd,211508.0295
19163,Iowa,Scott County,Ct,78354.11393
19163,Iowa,Scott County,Dr,208770.2767
19163,Iowa,Scott County,Driveway,47.00107947
19163,Iowa,Scott County,Hwy,3440.075382
19163,Iowa,Scott County,I-,138233.8831
19163,Iowa,Scott County,Ln,44715.26549
19163,Iowa,Scott County,Pass,400.789571
19163,Iowa,Scott County,Path,383.7108292
19163,Iowa,Scott County,Pkwy,6252.904021
19163,Iowa,Scott County,Pl,19471.18595
19163,Iowa,Scott County,Rd,452421.9639
19163,Iowa,Scott County,St,1132832.014
19163,Iowa,Scott County,State Hwy,58428.45707
19163,Iowa,Scott County,Ter,3800.668918
19163,Iowa,Scott County,Trl,6015.055338
19163,Iowa,Scott County,US Hwy,167834.5587
19163,Iowa,Scott County,US Rte,288.2809802
19163,Iowa,Scott County,Way,7879.00891
19163,Iowa,Scott County,Xing,294.472254
19165,Iowa,Shelby County,NA,426746.4227
19165,Iowa,Shelby County,Ave,67393.36424
19165,Iowa,Shelby County,Blvd,1027.303217
19165,Iowa,Shelby County,Cir,409.3143451
19165,Iowa,Shelby County,Co Hwy,52029.55932
19165,Iowa,Shelby County,Co Rd,38862.57873
19165,Iowa,Shelby County,Co Trunk Hwy,804.4873043
19165,Iowa,Shelby County,Ct,328.3538995
19165,Iowa,Shelby County,Dr,3898.657739
19165,Iowa,Shelby County,Hwy,337.1040823
19165,Iowa,Shelby County,Ln,2210.579118
19165,Iowa,Shelby County,Loop,13001.40224
19165,Iowa,Shelby County,Pkwy,1360.206019
19165,Iowa,Shelby County,Pl,583.7788283
19165,Iowa,Shelby County,Rd,854886.9963
19165,Iowa,Shelby County,St,795703.0783
19165,Iowa,Shelby County,State Hwy,96691.80546
19165,Iowa,Shelby County,US Hwy,43844.37587
19165,Iowa,Shelby County,Vw,152.8272493
19167,Iowa,Sioux County,NA,135427.6922
19167,Iowa,Sioux County,Ave,1267224.206
19167,Iowa,Sioux County,Blvd,9465.477296
19167,Iowa,Sioux County,Cir,3846.684556
19167,Iowa,Sioux County,Co Hwy,223638.5098
19167,Iowa,Sioux County,Co Rd,372086.7115
19167,Iowa,Sioux County,Ct,1673.788964
19167,Iowa,Sioux County,Dr,16617.68192
19167,Iowa,Sioux County,Hwy,1766.465359
19167,Iowa,Sioux County,Ln,1234.156178
19167,Iowa,Sioux County,Pl,7751.339408
19167,Iowa,Sioux County,Rd,13832.27276
19167,Iowa,Sioux County,St,1497907.942
19167,Iowa,Sioux County,State Hwy,148591.4597
19167,Iowa,Sioux County,Trl,1191.999555
19167,Iowa,Sioux County,US Hwy,90730.50223
19167,Iowa,Sioux County,Way,528.372952
19169,Iowa,Story County,NA,546826.1654
19169,Iowa,Story County,Ave,1081893.749
19169,Iowa,Story County,Blvd,19061.03575
19169,Iowa,Story County,Cir,15088.65703
19169,Iowa,Story County,Co Hwy,83580.69835
19169,Iowa,Story County,Co Rd,277392.422
19169,Iowa,Story County,Ct,11713.83698
19169,Iowa,Story County,Dr,122128.395
19169,Iowa,Story County,Hwy,28204.50362
19169,Iowa,Story County,I-,77968.42999
19169,Iowa,Story County,Ln,22413.31525
19169,Iowa,Story County,Loop,395.4609364
19169,Iowa,Story County,Path,1630.965464
19169,Iowa,Story County,Pkwy,5597.854325
19169,Iowa,Story County,Pl,4773.306207
19169,Iowa,Story County,Rd,91395.91008
19169,Iowa,Story County,St,1101229.877
19169,Iowa,Story County,State Hwy,35695.54938
19169,Iowa,Story County,Trl,16750.67403
19169,Iowa,Story County,US Hwy,155534.1777
19169,Iowa,Story County,Vw,961.0613907
19169,Iowa,Story County,Way,14818.14442
19171,Iowa,Tama County,NA,221457.1947
19171,Iowa,Tama County,Ave,1014193.595
19171,Iowa,Tama County,Cir,703.2963786
19171,Iowa,Tama County,Co Hwy,27045.36811
19171,Iowa,Tama County,Co Rd,312792.1902
19171,Iowa,Tama County,Ct,1995.632097
19171,Iowa,Tama County,Dr,13112.75427
19171,Iowa,Tama County,Hwy,27239.85914
19171,Iowa,Tama County,Ln,808.7958593
19171,Iowa,Tama County,Pl,330.4445482
19171,Iowa,Tama County,Rd,66630.49487
19171,Iowa,Tama County,Resvn Hwy,14417.30448
19171,Iowa,Tama County,Row,359.8227768
19171,Iowa,Tama County,St,1082573.547
19171,Iowa,Tama County,State Hwy,81334.20452
19171,Iowa,Tama County,US Hwy,128566.0859
19171,Iowa,Tama County,Xing,1877.992448
19173,Iowa,Taylor County,NA,206109.0261
19173,Iowa,Taylor County,Ave,738571.876
19173,Iowa,Taylor County,Blvd,1536.903415
19173,Iowa,Taylor County,Cir,821.5812025
19173,Iowa,Taylor County,Co Hwy,156875.2517
19173,Iowa,Taylor County,Co Rd,136959.403
19173,Iowa,Taylor County,Ct,7536.105297
19173,Iowa,Taylor County,Dr,3177.570995
19173,Iowa,Taylor County,Hwy,15782.82012
19173,Iowa,Taylor County,Ln,2147.892048
19173,Iowa,Taylor County,Rd,15407.28314
19173,Iowa,Taylor County,St,903697.6845
19173,Iowa,Taylor County,State Hwy,133584.6977
19173,Iowa,Taylor County,US Hwy,2911.403503
19173,Iowa,Taylor County,Way,11386.06992
19175,Iowa,Union County,NA,212761.0823
19175,Iowa,Union County,Aly,62.05795697
19175,Iowa,Union County,Ave,491304.1436
19175,Iowa,Union County,Blvd,562.354023
19175,Iowa,Union County,Cir,1104.923838
19175,Iowa,Union County,Co Hwy,16514.29339
19175,Iowa,Union County,Co Rd,336283.8099
19175,Iowa,Union County,Dr,56879.78105
19175,Iowa,Union County,Hwy,2728.70508
19175,Iowa,Union County,Ln,8986.553518
19175,Iowa,Union County,Loop,317.1608017
19175,Iowa,Union County,Pass,60.38528458
19175,Iowa,Union County,Pkwy,772.917724
19175,Iowa,Union County,Pl,127.8289584
19175,Iowa,Union County,Ramp,1054.549062
19175,Iowa,Union County,Rd,147990.3543
19175,Iowa,Union County,St,711681.1928
19175,Iowa,Union County,State Hwy,34137.88541
19175,Iowa,Union County,Trl,165.5579709
19175,Iowa,Union County,US Hwy,83895.24865
19175,Iowa,Union County,Xing,33.43871738
19177,Iowa,Van Buren County,NA,161168.118
19177,Iowa,Van Buren County,Aly,194.1151955
19177,Iowa,Van Buren County,Ave,483304.0504
19177,Iowa,Van Buren County,Blvd,8.491689288
19177,Iowa,Van Buren County,Cir,273.4670803
19177,Iowa,Van Buren County,Co Hwy,157561.9703
19177,Iowa,Van Buren County,Co Rd,97823.20541
19177,Iowa,Van Buren County,Dr,74301.26312
19177,Iowa,Van Buren County,Hwy,6747.358118
19177,Iowa,Van Buren County,Ln,3156.360009
19177,Iowa,Van Buren County,Pl,252.0303816
19177,Iowa,Van Buren County,Rd,205152.3849
19177,Iowa,Van Buren County,Rte,121987.3747
19177,Iowa,Van Buren County,St,538111.4325
19177,Iowa,Van Buren County,State Hwy,123037.4708
19177,Iowa,Van Buren County,Trl,31958.27954
19179,Iowa,Wapello County,NA,464615.556
19179,Iowa,Wapello County,Ave,462667.235
19179,Iowa,Wapello County,Blvd,567.6238764
19179,Iowa,Wapello County,Cir,2607.113023
19179,Iowa,Wapello County,Co Hwy,237231.007
19179,Iowa,Wapello County,Co Rd,165995.0452
19179,Iowa,Wapello County,Ct,1622.661907
19179,Iowa,Wapello County,Dr,25979.91662
19179,Iowa,Wapello County,Hts,168.5100849
19179,Iowa,Wapello County,Hwy,1107.974841
19179,Iowa,Wapello County,Ln,12397.8586
19179,Iowa,Wapello County,Pl,739.5928215
19179,Iowa,Wapello County,Pt,3954.280088
19179,Iowa,Wapello County,Rd,428209.6476
19179,Iowa,Wapello County,Row,267.6209143
19179,Iowa,Wapello County,St,573858.8655
19179,Iowa,Wapello County,State Hwy,41081.94832
19179,Iowa,Wapello County,Trl,106.2829501
19179,Iowa,Wapello County,US Hwy,159460.6021
19179,Iowa,Wapello County,Way,143.3809203
19181,Iowa,Warren County,NA,89866.57007
19181,Iowa,Warren County,Ave,862266.6857
19181,Iowa,Warren County,Blvd,1860.906768
19181,Iowa,Warren County,Cir,3067.641956
19181,Iowa,Warren County,Co Hwy,846.6687721
19181,Iowa,Warren County,Co Rd,271377.1142
19181,Iowa,Warren County,Ct,4284.479343
19181,Iowa,Warren County,Dr,48299.38501
19181,Iowa,Warren County,Hwy,4238.078441
19181,Iowa,Warren County,I-,77911.52474
19181,Iowa,Warren County,Ln,21162.72785
19181,Iowa,Warren County,Pkwy,8010.377106
19181,Iowa,Warren County,Pl,48127.2714
19181,Iowa,Warren County,Rd,65754.52309
19181,Iowa,Warren County,St,749499.8387
19181,Iowa,Warren County,State Hwy,175576.1357
19181,Iowa,Warren County,Ter,461.3015834
19181,Iowa,Warren County,Trl,44198.83755
19181,Iowa,Warren County,US Hwy,117758.299
19181,Iowa,Warren County,Way,7809.479341
19183,Iowa,Washington County,NA,168328.7857
19183,Iowa,Washington County,Aly,222.0505072
19183,Iowa,Washington County,Ave,716733.3335
19183,Iowa,Washington County,Blvd,22663.78157
19183,Iowa,Washington County,Cir,2257.43345
19183,Iowa,Washington County,Co Hwy,104859.8767
19183,Iowa,Washington County,Co Rd,103447.3089
19183,Iowa,Washington County,Ct,3248.713452
19183,Iowa,Washington County,Dr,16993.2858
19183,Iowa,Washington County,Hwy,180.8990595
19183,Iowa,Washington County,Ln,8761.585561
19183,Iowa,Washington County,Pl,10127.04478
19183,Iowa,Washington County,Rd,231320.6987
19183,Iowa,Washington County,St,787017.2346
19183,Iowa,Washington County,State Hwy,151422.1077
19183,Iowa,Washington County,Trl,22272.88607
19183,Iowa,Washington County,US Hwy,79065.26178
19183,Iowa,Washington County,Way,10996.41926
19185,Iowa,Wayne County,NA,1463207.463
19185,Iowa,Wayne County,Ave,56246.44591
19185,Iowa,Wayne County,Cir,191.466492
19185,Iowa,Wayne County,Co Hwy,4866.867802
19185,Iowa,Wayne County,Co Rd,440430.421
19185,Iowa,Wayne County,Dr,1001.085562
19185,Iowa,Wayne County,Hwy,5358.784338
19185,Iowa,Wayne County,Ln,507.9219558
19185,Iowa,Wayne County,Rd,35470.60579
19185,Iowa,Wayne County,St,129740.4986
19185,Iowa,Wayne County,State Hwy,68601.2762
19185,Iowa,Wayne County,US Hwy,36721.613
19187,Iowa,Webster County,NA,438103.1361
19187,Iowa,Webster County,Ave,1128194.442
19187,Iowa,Webster County,Blvd,3805.621077
19187,Iowa,Webster County,Cir,1908.684144
19187,Iowa,Webster County,Co Hwy,459780.9061
19187,Iowa,Webster County,Co Rd,33074.63227
19187,Iowa,Webster County,Ct,1695.275956
19187,Iowa,Webster County,Dr,51105.82672
19187,Iowa,Webster County,Hts,357.9470635
19187,Iowa,Webster County,Hwy,2422.30371
19187,Iowa,Webster County,Ln,8242.032366
19187,Iowa,Webster County,Pass,425.2220636
19187,Iowa,Webster County,Pl,2539.534684
19187,Iowa,Webster County,Rd,82171.01121
19187,Iowa,Webster County,St,1281130.236
19187,Iowa,Webster County,State Hwy,94568.38438
19187,Iowa,Webster County,Trl,10271.27419
19187,Iowa,Webster County,US Hwy,163298.6962
19187,Iowa,Webster County,Way,2821.642816
19189,Iowa,Winnebago County,NA,108247.7547
19189,Iowa,Winnebago County,Ave,667525.8067
19189,Iowa,Winnebago County,Cir,167.2359525
19189,Iowa,Winnebago County,Co Hwy,20387.58139
19189,Iowa,Winnebago County,Co Rd,428852.1384
19189,Iowa,Winnebago County,Ct,3813.567465
19189,Iowa,Winnebago County,Dr,9178.732544
19189,Iowa,Winnebago County,Ln,3365.747628
19189,Iowa,Winnebago County,Rd,49505.10913
19189,Iowa,Winnebago County,St,716787.5487
19189,Iowa,Winnebago County,State Hwy,53132.77516
19189,Iowa,Winnebago County,US Hwy,36092.56567
19189,Iowa,Winnebago County,Way,775.720729
19191,Iowa,Winneshiek County,NA,752518.1207
19191,Iowa,Winneshiek County,Ave,508168.8796
19191,Iowa,Winneshiek County,Blvd,582.5160303
19191,Iowa,Winneshiek County,Co Hwy,178778.2484
19191,Iowa,Winneshiek County,Co Rd,171957.9739
19191,Iowa,Winneshiek County,Co Trunk Hwy,1223.007116
19191,Iowa,Winneshiek County,Ct,1412.240119
19191,Iowa,Winneshiek County,Dr,29013.34566
19191,Iowa,Winneshiek County,Hwy,13409.16716
19191,Iowa,Winneshiek County,Ln,1349.260652
19191,Iowa,Winneshiek County,Rd,687517.8858
19191,Iowa,Winneshiek County,St,545336.2062
19191,Iowa,Winneshiek County,State Hwy,109186.118
19191,Iowa,Winneshiek County,Trl,12105.48823
19191,Iowa,Winneshiek County,US Hwy,65898.40883
19193,Iowa,Woodbury County,NA,993168.1661
19193,Iowa,Woodbury County,Aly,834.0480129
19193,Iowa,Woodbury County,Ave,1069455.067
19193,Iowa,Woodbury County,Blvd,90080.56763
19193,Iowa,Woodbury County,Brg,279.4580116
19193,Iowa,Woodbury County,Cir,14580.30637
19193,Iowa,Woodbury County,Co Hwy,461993.7871
19193,Iowa,Woodbury County,Co Rd,41218.46732
19193,Iowa,Woodbury County,Ct,12610.70106
19193,Iowa,Woodbury County,Dr,100322.3235
19193,Iowa,Woodbury County,Hwy,76607.32986
19193,Iowa,Woodbury County,I-,82183.49996
19193,Iowa,Woodbury County,Ln,11853.94473
19193,Iowa,Woodbury County,Loop,839.2974438
19193,Iowa,Woodbury County,Path,10260.65416
19193,Iowa,Woodbury County,Pkwy,2619.500906
19193,Iowa,Woodbury County,Pl,6777.120338
19193,Iowa,Woodbury County,Pt,355.9126777
19193,Iowa,Woodbury County,Rd,145635.4036
19193,Iowa,Woodbury County,Row,463.8734053
19193,Iowa,Woodbury County,RR,33.63480745
19193,Iowa,Woodbury County,Sq,310.8157546
19193,Iowa,Woodbury County,St,1659996.953
19193,Iowa,Woodbury County,State Hwy,173592.4493
19193,Iowa,Woodbury County,Ter,2115.720471
19193,Iowa,Woodbury County,Trce,2146.493305
19193,Iowa,Woodbury County,Trl,41580.30561
19193,Iowa,Woodbury County,US Hwy,182669.6085
19193,Iowa,Woodbury County,Vw,854.2750817
19193,Iowa,Woodbury County,Way,13518.56737
19195,Iowa,Worth County,NA,291262.6686
19195,Iowa,Worth County,Ave,582756.2827
19195,Iowa,Worth County,Co Hwy,353395.7841
19195,Iowa,Worth County,Co Rd,199625.3705
19195,Iowa,Worth County,Ct,383.6153122
19195,Iowa,Worth County,Dr,2352.906429
19195,Iowa,Worth County,I-,54248.31197
19195,Iowa,Worth County,Ln,13184.4953
19195,Iowa,Worth County,Pl,282.8810745
19195,Iowa,Worth County,Rd,88903.00853
19195,Iowa,Worth County,St,626360.6441
19195,Iowa,Worth County,State Hwy,124638.013
19195,Iowa,Worth County,Ter,903.2994201
19195,Iowa,Worth County,US Hwy,28536.06876
19197,Iowa,Wright County,NA,117942.3202
19197,Iowa,Wright County,Aly,338.7654138
19197,Iowa,Wright County,Ave,874945.2615
19197,Iowa,Wright County,Cir,262.9526231
19197,Iowa,Wright County,Co Hwy,8806.733783
19197,Iowa,Wright County,Co Rd,530348.3048
19197,Iowa,Wright County,Ct,48.44651931
19197,Iowa,Wright County,Dr,9055.24673
19197,Iowa,Wright County,I-,16569.58034
19197,Iowa,Wright County,Ln,6864.083975
19197,Iowa,Wright County,Pl,337.1124406
19197,Iowa,Wright County,Rd,9357.814586
19197,Iowa,Wright County,St,940672.5511
19197,Iowa,Wright County,State Hwy,84062.0521
19197,Iowa,Wright County,Trl,9221.264018
19197,Iowa,Wright County,US Hwy,40452.12758
19197,Iowa,Wright County,Way,2882.375341
20001,Kansas,Allen County,NA,421395.0112
20001,Kansas,Allen County,Ave,21170.55428
20001,Kansas,Allen County,Blvd,589.7688615
20001,Kansas,Allen County,Cir,478.9565107
20001,Kansas,Allen County,Ct,67.3033914
20001,Kansas,Allen County,Dr,6642.787588
20001,Kansas,Allen County,Hwy,4718.548834
20001,Kansas,Allen County,Ln,4501.289913
20001,Kansas,Allen County,Rd,927174.1267
20001,Kansas,Allen County,St,1014335.431
20001,Kansas,Allen County,State Hwy,38605.88277
20001,Kansas,Allen County,US Hwy,111807.3224
20001,Kansas,Allen County,Way,360.4246675
20003,Kansas,Anderson County,NA,392523.9031
20003,Kansas,Anderson County,Ave,35786.90049
20003,Kansas,Anderson County,Dr,4799.562202
20003,Kansas,Anderson County,Hwy,524.0606413
20003,Kansas,Anderson County,Ln,1015.432486
20003,Kansas,Anderson County,Pkwy,343.0696142
20003,Kansas,Anderson County,Pl,218.8432175
20003,Kansas,Anderson County,Plz,296.9435296
20003,Kansas,Anderson County,Rd,1720056.854
20003,Kansas,Anderson County,St,67924.04944
20003,Kansas,Anderson County,State Hwy,83718.39956
20003,Kansas,Anderson County,Ter,518.0675576
20003,Kansas,Anderson County,US Hwy,99883.8705
20003,Kansas,Anderson County,Way,167.7327685
20005,Kansas,Atchison County,NA,189617.449
20005,Kansas,Atchison County,Aly,612.6381965
20005,Kansas,Atchison County,Ave,10778.77446
20005,Kansas,Atchison County,Blvd,955.4251119
20005,Kansas,Atchison County,Cir,455.9944948
20005,Kansas,Atchison County,Ct,1757.752614
20005,Kansas,Atchison County,Dr,23964.83963
20005,Kansas,Atchison County,Hwy,11584.0531
20005,Kansas,Atchison County,Ln,3652.67068
20005,Kansas,Atchison County,Pass,295.9859312
20005,Kansas,Atchison County,Pl,986.6735076
20005,Kansas,Atchison County,Rd,1443081.571
20005,Kansas,Atchison County,St,174815.5876
20005,Kansas,Atchison County,State Hwy,139618.3594
20005,Kansas,Atchison County,Ter,318.930709
20005,Kansas,Atchison County,US Hwy,118178.2304
20007,Kansas,Barber County,NA,916490.705
20007,Kansas,Barber County,Ave,59696.05188
20007,Kansas,Barber County,Blvd,441.9470465
20007,Kansas,Barber County,Cir,834.246365
20007,Kansas,Barber County,Co Rd,21147.88829
20007,Kansas,Barber County,Ct,135.8754866
20007,Kansas,Barber County,Dr,20970.34594
20007,Kansas,Barber County,Ln,8490.178107
20007,Kansas,Barber County,Pl,88.60378533
20007,Kansas,Barber County,Rd,1466661.75
20007,Kansas,Barber County,St,106782.3696
20007,Kansas,Barber County,State Hwy,62509.9925
20007,Kansas,Barber County,State Rd,228.756338
20007,Kansas,Barber County,Trl,32722.66592
20007,Kansas,Barber County,US Hwy,124556.0236
20007,Kansas,Barber County,Way,375.376473
20009,Kansas,Barton County,NA,291663.5684
20009,Kansas,Barton County,Ave,1481916.307
20009,Kansas,Barton County,Blvd,1618.766315
20009,Kansas,Barton County,Cir,1091.690591
20009,Kansas,Barton County,Co Rd,14941.84896
20009,Kansas,Barton County,Ct,726.6569095
20009,Kansas,Barton County,Dr,19850.60134
20009,Kansas,Barton County,Hwy,28239.42105
20009,Kansas,Barton County,Ln,7464.110333
20009,Kansas,Barton County,Pkwy,411.1712197
20009,Kansas,Barton County,Pl,1804.726672
20009,Kansas,Barton County,Pt,139.9370755
20009,Kansas,Barton County,Rd,1527491.59
20009,Kansas,Barton County,St,268908.1404
20009,Kansas,Barton County,State Hwy,103526.9661
20009,Kansas,Barton County,Ter,4032.970967
20009,Kansas,Barton County,Trl,1188.186375
20009,Kansas,Barton County,US Hwy,96077.00196
20009,Kansas,Barton County,Way,1304.98631
20011,Kansas,Bourbon County,NA,486065.1997
20011,Kansas,Bourbon County,Ave,33059.17557
20011,Kansas,Bourbon County,Blvd,1801.915606
20011,Kansas,Bourbon County,Cir,179.46538
20011,Kansas,Bourbon County,Ct,217.9074792
20011,Kansas,Bourbon County,Dr,9234.163053
20011,Kansas,Bourbon County,Hwy,4150.523516
20011,Kansas,Bourbon County,Ln,3451.512194
20011,Kansas,Bourbon County,Pl,124.1274299
20011,Kansas,Bourbon County,Rd,934599.5151
20011,Kansas,Bourbon County,Rte,232.1134668
20011,Kansas,Bourbon County,St,974596.8053
20011,Kansas,Bourbon County,State Hwy,204330.5188
20011,Kansas,Bourbon County,Ter,39285.58166
20011,Kansas,Bourbon County,US Hwy,134432.9581
20013,Kansas,Brown County,NA,104339.3529
20013,Kansas,Brown County,Ave,34642.12243
20013,Kansas,Brown County,Cir,60.62466948
20013,Kansas,Brown County,Ct,540.4370488
20013,Kansas,Brown County,Dr,17972.3656
20013,Kansas,Brown County,Hwy,12321.6372
20013,Kansas,Brown County,Ln,1657.780335
20013,Kansas,Brown County,Pl,54.10219898
20013,Kansas,Brown County,Rd,986223.9846
20013,Kansas,Brown County,St,997432.5124
20013,Kansas,Brown County,State Hwy,44107.653
20013,Kansas,Brown County,Trl,587.9011006
20013,Kansas,Brown County,US Hwy,200501.1989
20015,Kansas,Butler County,NA,706067.6514
20015,Kansas,Butler County,Ave,115014.9513
20015,Kansas,Butler County,Cir,11266.32269
20015,Kansas,Butler County,Co Rd,30832.90219
20015,Kansas,Butler County,Ct,29011.77886
20015,Kansas,Butler County,Dr,84986.17845
20015,Kansas,Butler County,Hwy,834.0659037
20015,Kansas,Butler County,I-,134782.5427
20015,Kansas,Butler County,Ln,31863.89475
20015,Kansas,Butler County,Pass,907.2616366
20015,Kansas,Butler County,Pkwy,7376.100568
20015,Kansas,Butler County,Pl,1427.096918
20015,Kansas,Butler County,Pt,147.4064748
20015,Kansas,Butler County,Rd,2069328.188
20015,Kansas,Butler County,St,2118369.645
20015,Kansas,Butler County,State Hwy,146911.3279
20015,Kansas,Butler County,State Rd,1159.475668
20015,Kansas,Butler County,Ter,59259.96929
20015,Kansas,Butler County,Tpke,134782.5427
20015,Kansas,Butler County,Trl,99.37426286
20015,Kansas,Butler County,Twp Rd,2599.718043
20015,Kansas,Butler County,US Hwy,306429.2247
20015,Kansas,Butler County,Way,4088.199725
20015,Kansas,Butler County,Xing,518.1518101
20017,Kansas,Chase County,NA,510077.3021
20017,Kansas,Chase County,Ave,8807.673919
20017,Kansas,Chase County,Dr,350.1966537
20017,Kansas,Chase County,Hwy,12345.94022
20017,Kansas,Chase County,I-,63941.52179
20017,Kansas,Chase County,Rd,812402.0127
20017,Kansas,Chase County,St,66115.16477
20017,Kansas,Chase County,State Hwy,167689.4056
20017,Kansas,Chase County,Tpke,62943.99496
20017,Kansas,Chase County,US Hwy,48721.94188
20019,Kansas,Chautauqua County,NA,504265.2329
20019,Kansas,Chautauqua County,Ave,10364.90964
20019,Kansas,Chautauqua County,Co Rd,56722.07023
20019,Kansas,Chautauqua County,Dr,843.6822043
20019,Kansas,Chautauqua County,Hwy,3195.781757
20019,Kansas,Chautauqua County,Ln,3344.820319
20019,Kansas,Chautauqua County,Rd,1047451.511
20019,Kansas,Chautauqua County,St,73118.80784
20019,Kansas,Chautauqua County,State Hwy,42735.66295
20019,Kansas,Chautauqua County,US Hwy,63014.62483
20021,Kansas,Cherokee County,NA,295789.3807
20021,Kansas,Cherokee County,Ave,146010.2826
20021,Kansas,Cherokee County,Blvd,6676.599579
20021,Kansas,Cherokee County,Cir,602.1204243
20021,Kansas,Cherokee County,Co Rd,1916.31959
20021,Kansas,Cherokee County,Crst,531.1350899
20021,Kansas,Cherokee County,Dr,34923.0269
20021,Kansas,Cherokee County,Hwy,331.6733129
20021,Kansas,Cherokee County,Ln,41425.88922
20021,Kansas,Cherokee County,Pl,1925.73666
20021,Kansas,Cherokee County,Rd,931938.6138
20021,Kansas,Cherokee County,St,985070.0147
20021,Kansas,Cherokee County,State Hwy,83299.67489
20021,Kansas,Cherokee County,Ter,44984.69524
20021,Kansas,Cherokee County,Trl,540.0005284
20021,Kansas,Cherokee County,US Hwy,250427.3977
20021,Kansas,Cherokee County,Way,317.9395653
20023,Kansas,Cheyenne County,NA,698830.053
20023,Kansas,Cheyenne County,Ave,8816.203274
20023,Kansas,Cheyenne County,Co Rd,1839279.245
20023,Kansas,Cheyenne County,Dr,302.309514
20023,Kansas,Cheyenne County,Rd,164324.7639
20023,Kansas,Cheyenne County,St,36342.19636
20023,Kansas,Cheyenne County,State Hwy,95835.41879
20023,Kansas,Cheyenne County,US Hwy,55944.57497
20025,Kansas,Clark County,NA,2269151.059
20025,Kansas,Clark County,Ave,27507.43164
20025,Kansas,Clark County,Co Rd,52433.00043
20025,Kansas,Clark County,Hwy,10040.03752
20025,Kansas,Clark County,Ln,148.2262436
20025,Kansas,Clark County,Rd,145254.9301
20025,Kansas,Clark County,Roadway,4187.395046
20025,Kansas,Clark County,St,58318.73792
20025,Kansas,Clark County,State Hwy,42601.42375
20025,Kansas,Clark County,Trl,46371.76131
20025,Kansas,Clark County,US Hwy,159525.753
20027,Kansas,Clay County,NA,395783.7025
20027,Kansas,Clay County,Ave,28649.7506
20027,Kansas,Clay County,Cir,459.3742823
20027,Kansas,Clay County,Co Rd,427132.3491
20027,Kansas,Clay County,Ct,172.2044085
20027,Kansas,Clay County,Dr,3604.029637
20027,Kansas,Clay County,Ln,4143.151386
20027,Kansas,Clay County,Rd,1901747.468
20027,Kansas,Clay County,St,108242.3289
20027,Kansas,Clay County,State Hwy,85927.25981
20027,Kansas,Clay County,Ter,22.76379113
